# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 edev_S1 sdev_S1 bcdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 edev_S2 sdev_S2 bcdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 edev_S3 sdev_S3 bcdev_S3 NDVI_S3 LAI_S3 MNDWI_S3 rain_S3 slope
0.000000 0.131730 0.076572 0.108435 0.285785 0.365559 0.277044 0.172188 0.259484 0.296582 2.449247 5.486880 2.871416 0.368723 0.809556 -0.547301 558.942993 0.100338 0.056835 0.083804 0.269728 0.300778 0.206429 0.145024 0.231365 0.266276 2.436472 4.579825 2.625843 0.463065 0.967483 -0.567814 71.551392 0.132696 0.091759 0.118080 0.260566 0.340329 0.248096 0.177984 0.239240 0.265001 1.832659 4.673975 2.316257 0.312267 0.663496 -0.485283 383.204712 7.750448
0.000000 0.104066 0.062913 0.085427 0.185776 0.259417 0.195246 0.137576 0.167347 0.184032 3.250939 6.694093 3.260806 0.278965 0.436218 -0.497346 258.378113 0.077311 0.052152 0.076956 0.237277 0.234867 0.160931 0.123505 0.210032 0.238061 2.845263 6.025348 2.986134 0.514114 1.017409 -0.502571 253.163177 0.083626 0.057311 0.079731 0.211111 0.231766 0.163281 0.124498 0.192348 0.215464 2.301602 4.528797 2.491548 0.446812 0.828375 -0.489018 463.491608 10.331764
0.000000 0.043202 0.044224 0.068154 0.310030 0.189213 0.095943 0.100068 0.265643 0.321202 3.270328 7.056591 3.399877 0.758865 1.832190 -0.468779 354.196869 0.069560 0.042736 0.064892 0.224871 0.211482 0.128574 0.111393 0.185300 0.211773 3.077676 5.827282 3.019132 0.527434 0.944727 -0.535471 2.164253 0.109554 0.061049 0.086005 0.230905 0.311119 0.209308 0.155769 0.209666 0.236965 3.277266 6.795083 3.513699 0.355223 0.646045 -0.566750 125.912582 3.655541
0.000000 0.078226 0.080511 0.112107 0.399070 0.232765 0.131657 0.156407 0.347318 0.399949 2.627692 6.062706 3.114022 0.652590 2.077263 -0.343334 1231.039307 0.069172 0.063446 0.080012 0.257825 0.203457 0.107937 0.125719 0.224529 0.255243 1.816257 4.635595 1.899489 0.576442 1.317654 -0.445966 140.959946 0.059604 0.044942 0.062869 0.236726 0.236227 0.135163 0.112793 0.195262 0.224164 3.069515 6.621405 3.245164 0.589632 1.151005 -0.579484 433.317627 42.581261
1.000000 0.140042 0.063581 0.095202 0.252838 0.284790 0.214322 0.173377 0.210872 0.233049 2.349689 6.562312 2.633022 0.255488 0.427914 -0.517654 208.728683 0.082104 0.033070 0.054587 0.149661 0.162094 0.132789 0.107123 0.143064 0.157757 2.704040 5.973407 2.411746 0.296962 0.327873 -0.510024 938.012878 0.071568 0.033949 0.059505 0.207454 0.170646 0.106434 0.107453 0.168303 0.196038 2.252200 3.848196 2.219638 0.500536 0.779915 -0.497986 334.666931 17.214478
0.000000 0.084664 0.056461 0.075073 0.120134 0.179681 0.156280 0.102465 0.117453 0.126769 3.098711 6.489500 2.776908 0.156615 0.133956 -0.429570 180.475525 0.078899 0.059603 0.086693 0.238417 0.144909 0.085104 0.106409 0.228403 0.269913 2.613807 5.785390 2.739974 0.502392 1.033331 -0.255476 781.591064 0.078233 0.051562 0.069501 0.154468 0.140558 0.091996 0.103542 0.145763 0.163331 2.593075 4.948700 2.486286 0.262032 0.324084 -0.339161 463.925842 37.660595
0.000000 0.113392 0.057140 0.088229 0.242408 0.278339 0.208522 0.150134 0.211507 0.232553 2.981462 6.545052 3.244303 0.366737 0.674501 -0.522268 223.065292 0.120234 0.076201 0.100546 0.252794 0.271368 0.205070 0.154448 0.222497 0.246639 2.350747 5.898666 2.474373 0.357352 0.739397 -0.467091 89.709641 0.124714 0.068205 0.099684 0.253149 0.297798 0.229318 0.160839 0.227196 0.249560 2.371502 5.747715 2.664321 0.340600 0.667316 -0.498045 565.849365 20.376188
0.000000 0.168785 0.063944 0.098169 0.245771 0.427131 0.333427 0.207087 0.231336 0.249332 2.812005 7.649888 3.193602 0.188166 0.279819 -0.626232 125.000336 0.166738 0.083861 0.113284 0.278519 0.420507 0.309401 0.208706 0.266615 0.291285 2.060112 6.106167 2.561687 0.261624 0.495376 -0.575489 77.007790 0.163581 0.072959 0.106825 0.271687 0.426698 0.325187 0.209262 0.260930 0.283115 2.422131 5.780994 2.980784 0.246582 0.454705 -0.599843 865.026062 2.083333
0.000000 0.071817 0.062669 0.093584 0.307395 0.236827 0.146799 0.139666 0.275017 0.317125 2.567829 5.552169 2.769448 0.616419 1.542323 -0.433759 678.819031 0.066931 0.045992 0.069650 0.252308 0.229531 0.124613 0.120845 0.214287 0.246141 2.317279 4.682416 2.427894 0.583467 1.179246 -0.537214 215.657745 0.070128 0.062313 0.089445 0.277808 0.276648 0.156943 0.131406 0.249096 0.284886 3.013560 5.920671 3.265607 0.603010 1.421220 -0.517586 539.126587 3.773077
0.000000 0.264577 0.111734 0.171053 0.324076 0.429153 0.371795 0.289922 0.298774 0.312460 2.727524 8.558149 3.334431 0.101076 0.147797 -0.429959 50.896294 0.258616 0.143351 0.189316 0.329823 0.422160 0.351373 0.292452 0.309189 0.329535 2.189360 5.936749 2.966375 0.122604 0.244315 -0.380778 79.993912 0.132289 0.075310 0.114596 0.317352 0.314945 0.212524 0.185523 0.277101 0.308172 2.139327 4.688400 2.507405 0.411628 0.964624 -0.462590 371.846161 3.866712
0.000000 0.088506 0.044898 0.064795 0.176762 0.244019 0.173413 0.122471 0.150653 0.170641 3.605356 7.504241 3.565316 0.328100 0.455812 -0.580319 82.055710 0.097011 0.071283 0.091947 0.227156 0.236844 0.156947 0.141549 0.201325 0.226784 1.947118 4.303308 2.028844 0.386907 0.770624 -0.458710 142.786011 0.045610 0.029835 0.058586 0.269002 0.190327 0.104815 0.104668 0.231289 0.267921 1.834251 4.694304 2.198302 0.703329 1.402129 -0.539680 242.718903 40.103241
0.000000 0.125250 0.073081 0.099128 0.203936 0.279351 0.206973 0.159738 0.182678 0.198380 2.989602 7.604581 3.101745 0.245563 0.402190 -0.473296 147.002747 0.143623 0.118109 0.131235 0.211547 0.251923 0.203120 0.172769 0.202500 0.219101 2.059242 5.220573 2.217937 0.187811 0.389423 -0.314981 42.140907 0.106123 0.072088 0.093213 0.210001 0.257682 0.199486 0.140747 0.190801 0.207689 2.259142 4.927597 2.430360 0.336569 0.611686 -0.462337 556.380493 2.062395
0.000000 0.080146 0.045438 0.071262 0.209553 0.252873 0.170414 0.117266 0.178755 0.201602 3.511941 6.726858 3.592426 0.446298 0.747888 -0.557885 355.516052 0.067341 0.051580 0.083054 0.281264 0.206936 0.121810 0.118940 0.237109 0.272189 2.294872 6.005703 2.436430 0.613660 1.372189 -0.428726 1109.172607 0.057909 0.038643 0.066205 0.241657 0.215453 0.123731 0.107155 0.204683 0.233735 3.252106 7.022308 3.228750 0.613344 1.165872 -0.528778 389.022217 5.379992
0.000000 0.087661 0.093916 0.111478 0.334230 0.255174 0.144456 0.145671 0.287881 0.333416 2.152137 5.301105 2.369364 0.588915 1.852273 -0.391965 897.875244 0.054739 0.043082 0.058886 0.218357 0.210439 0.114183 0.098155 0.179954 0.206706 2.814714 5.507391 2.803062 0.608269 1.137910 -0.560213 32.655823 0.115183 0.086175 0.103087 0.255325 0.317807 0.234846 0.165546 0.217535 0.243057 2.391546 5.626374 2.671445 0.373229 0.819117 -0.510165 340.868225 15.508141
0.000000 0.075016 0.054716 0.084604 0.291905 0.234444 0.147064 0.137197 0.248866 0.284272 2.338996 5.867512 2.597576 0.583077 1.339634 -0.471212 422.846832 0.106367 0.086902 0.106675 0.267072 0.268915 0.181680 0.158894 0.230447 0.257253 2.151840 4.691504 2.315930 0.421373 1.005280 -0.432214 174.958023 0.094715 0.080989 0.104261 0.267605 0.245693 0.165890 0.149552 0.242572 0.272481 1.798645 3.809133 2.072498 0.469169 1.150269 -0.409331 968.332886 47.085178
0.000000 0.065768 0.068873 0.084962 0.332108 0.200804 0.112155 0.112476 0.271345 0.334613 2.411278 4.920728 2.559815 0.673709 1.885862 -0.405833 850.033386 0.027823 0.029769 0.045323 0.229735 0.149163 0.064386 0.066458 0.176855 0.216175 2.743268 5.903682 2.673054 0.784851 1.432169 -0.533895 39.005451 0.071234 0.061572 0.075212 0.217947 0.248773 0.141635 0.118042 0.180276 0.207615 2.166390 4.460906 2.264296 0.497921 0.982634 -0.536226 382.780609 21.679546
1.000000 0.084175 0.057879 0.089648 0.289849 0.257781 0.172223 0.140481 0.253895 0.291241 2.514605 6.011490 2.758133 0.557195 1.264982 -0.487592 618.265503 0.152043 0.080106 0.112303 0.247570 0.345392 0.257249 0.184878 0.214645 0.235533 2.389008 6.478943 2.690237 0.236811 0.427082 -0.510995 40.348373 0.204172 0.110102 0.148772 0.277307 0.419500 0.359487 0.227698 0.242746 0.263282 2.466420 7.523257 3.101029 0.153455 0.277427 -0.481713 606.860657 1.520951
0.000000 0.075207 0.041087 0.066284 0.231272 0.172751 0.112188 0.117028 0.193123 0.219782 3.230422 6.133970 3.076858 0.505502 0.896497 -0.445048 320.501221 0.089122 0.064583 0.089425 0.236772 0.197473 0.136905 0.132219 0.206146 0.231873 2.769084 5.509068 2.883339 0.451029 0.910769 -0.380817 460.837555 0.052848 0.036883 0.062094 0.248864 0.156860 0.094680 0.101683 0.211003 0.244149 2.531295 5.687747 2.606898 0.648447 1.259763 -0.427878 244.830750 36.910286
1.000000 0.124742 0.068162 0.100912 0.290301 0.309373 0.219311 0.177467 0.258148 0.290748 2.198853 5.461636 2.608467 0.401106 0.859558 -0.513185 221.234253 0.150854 0.081886 0.112984 0.270124 0.321562 0.230702 0.194090 0.239046 0.265347 1.905632 5.367589 2.303150 0.291937 0.588459 -0.479918 81.494263 0.115897 0.074627 0.110708 0.299429 0.270357 0.188768 0.170563 0.276284 0.312482 1.691880 3.609135 2.020392 0.437730 1.021252 -0.412451 1029.612549 4.622620
0.000000 0.122644 0.058796 0.085369 0.210863 0.309848 0.248154 0.162705 0.190197 0.209631 3.451710 7.358955 3.663295 0.264553 0.411958 -0.567760 219.137543 0.130221 0.071070 0.097812 0.230921 0.309417 0.243840 0.172750 0.215366 0.238093 2.928451 6.140112 3.218179 0.282387 0.509327 -0.519516 164.091644 0.077690 0.057767 0.084240 0.304364 0.242022 0.161544 0.138492 0.269339 0.312856 1.880389 4.891071 2.053266 0.593293 1.415174 -0.483407 439.932800 2.098665
0.000000 0.172637 0.089837 0.126990 0.309426 0.389609 0.278204 0.220808 0.274809 0.307728 2.115274 5.824019 2.611800 0.283801 0.641126 -0.514635 118.690872 0.108370 0.076048 0.092646 0.223819 0.261674 0.182189 0.144727 0.206806 0.235449 1.569379 5.237268 1.778655 0.338777 0.654917 -0.462909 510.289215 0.124688 0.071636 0.106429 0.361310 0.356176 0.238213 0.190617 0.319775 0.372317 1.663961 4.867598 2.181613 0.485370 1.235739 -0.530114 874.416382 1.863390
1.000000 0.088053 0.048416 0.076320 0.232511 0.251083 0.181208 0.128338 0.206440 0.236260 2.686242 5.797372 2.774734 0.450767 0.813650 -0.533678 549.681152 0.142201 0.067216 0.098462 0.230941 0.329528 0.255019 0.172883 0.202943 0.226795 2.972779 7.521431 3.280373 0.229378 0.375181 -0.537231 44.910522 0.132332 0.060736 0.093242 0.227711 0.308804 0.255087 0.155618 0.210510 0.238562 2.893407 6.829010 3.288163 0.272976 0.458767 -0.534357 610.810181 2.535435
0.000000 0.061253 0.028576 0.053112 0.218718 0.189981 0.130350 0.104738 0.178198 0.201533 3.366162 6.371814 3.280984 0.556603 0.896621 -0.564102 229.532715 0.059046 0.046208 0.074641 0.302073 0.196809 0.121218 0.116973 0.257503 0.301465 3.083319 6.450592 3.242678 0.668187 1.546483 -0.457701 1091.602661 0.048697 0.033088 0.055470 0.245193 0.175501 0.110559 0.096453 0.203201 0.232235 3.347264 6.754075 3.241119 0.656686 1.246349 -0.517696 565.542236 50.295849
0.000000 0.211631 0.085838 0.131845 0.294498 0.416303 0.335782 0.260548 0.275899 0.293912 2.552274 8.591085 3.042172 0.156838 0.251828 -0.513371 26.078918 0.223654 0.104027 0.149671 0.306133 0.415342 0.340705 0.269363 0.290136 0.309613 2.182156 6.432130 2.806102 0.155651 0.281654 -0.470250 104.591515 0.177772 0.083678 0.129425 0.318297 0.366129 0.282248 0.236510 0.293208 0.320191 1.851264 5.041111 2.369467 0.281755 0.595114 -0.478526 267.124268 2.496127
1.000000 0.154142 0.065279 0.102542 0.225290 0.270326 0.208849 0.171296 0.207945 0.227897 2.659242 6.635880 2.822379 0.185050 0.255357 -0.452575 156.009583 0.105141 0.041496 0.068647 0.172916 0.189590 0.153722 0.123043 0.156274 0.174541 2.319544 5.115934 2.148726 0.233513 0.284347 -0.474845 864.293335 0.087130 0.052840 0.086675 0.264133 0.189633 0.121332 0.128151 0.223384 0.258669 2.012796 4.153909 2.027542 0.503163 1.071925 -0.404405 409.645447 8.916716
1.000000 0.105909 0.069670 0.106634 0.328774 0.338061 0.226321 0.166997 0.286531 0.323936 2.995352 6.843718 3.400711 0.515532 1.289705 -0.526318 353.844208 0.130541 0.073707 0.101641 0.246422 0.386386 0.289517 0.167553 0.214187 0.239010 2.783173 6.663241 3.063357 0.311733 0.601087 -0.584965 295.516663 0.177464 0.102272 0.132134 0.281374 0.471906 0.380989 0.214290 0.245292 0.270878 2.587264 7.149940 3.165271 0.226405 0.468929 -0.574021 562.073914 7.109274
0.000000 0.040909 0.033337 0.058235 0.309461 0.192521 0.098127 0.088878 0.250709 0.311600 3.372295 7.770782 3.473347 0.769800 1.764680 -0.535386 629.248901 0.064927 0.037922 0.057251 0.224748 0.196362 0.113762 0.096487 0.179949 0.212967 3.079203 5.360655 2.906178 0.555190 0.974389 -0.555978 24.978458 0.136610 0.078510 0.099215 0.250819 0.318685 0.218213 0.172613 0.210431 0.236933 2.620108 6.218178 3.028275 0.305036 0.609728 -0.530298 380.882629 52.089420
1.000000 0.100989 0.074431 0.108364 0.276561 0.299619 0.215300 0.154843 0.249684 0.275341 1.960797 3.923481 2.338629 0.464546 1.088763 -0.471053 497.443451 0.149743 0.096747 0.119807 0.221560 0.371914 0.320033 0.170469 0.190964 0.208445 2.810276 6.959030 3.039097 0.197716 0.351034 -0.513739 24.419731 0.162251 0.103539 0.129868 0.228027 0.401864 0.350507 0.182954 0.199388 0.216757 2.787407 7.686428 3.357642 0.165297 0.292379 -0.511532 419.125854 4.859127
1.000000 0.124806 0.049511 0.074996 0.185944 0.261694 0.214112 0.147390 0.166696 0.179192 2.619899 6.650513 2.660374 0.206847 0.263317 -0.554531 229.682281 0.063300 0.035640 0.058440 0.200907 0.159472 0.101400 0.099964 0.175127 0.199461 1.931117 3.368649 1.874408 0.526131 0.849967 -0.469021 532.142517 0.103517 0.060285 0.097668 0.283622 0.229593 0.142133 0.160699 0.247867 0.274530 2.188418 5.983169 2.307937 0.465219 1.021302 -0.402131 748.452576 15.706722
1.000000 0.107623 0.056510 0.082737 0.195362 0.276416 0.204833 0.150037 0.183623 0.201791 3.021840 6.165257 3.157854 0.279158 0.441701 -0.528935 304.136505 0.073045 0.045608 0.071735 0.206450 0.222835 0.157155 0.117655 0.186626 0.207520 2.877851 5.628887 2.980876 0.468274 0.788917 -0.513032 895.129883 0.083362 0.051336 0.083441 0.275555 0.240803 0.154750 0.145540 0.243896 0.273923 2.406843 4.788688 2.529047 0.535005 1.138005 -0.487055 278.286255 9.797171
1.000000 0.091424 0.047659 0.079007 0.270047 0.302455 0.210023 0.141780 0.237096 0.269036 3.056561 6.149866 3.304439 0.507284 1.014774 -0.582959 389.317719 0.076804 0.055897 0.085279 0.309055 0.248553 0.157905 0.133488 0.273503 0.315737 2.219020 5.249604 2.483361 0.610825 1.453998 -0.487724 521.793945 0.078828 0.055487 0.091275 0.342486 0.282565 0.170679 0.150614 0.297916 0.337492 2.806707 6.171864 3.160534 0.639083 1.578379 -0.505420 895.417236 7.651717
0.000000 0.072369 0.043178 0.069259 0.225412 0.236095 0.159779 0.122383 0.195022 0.219442 2.550540 5.660932 2.629106 0.503849 0.877648 -0.543873 200.348602 0.073814 0.059617 0.089935 0.281460 0.227716 0.144887 0.135283 0.252670 0.284406 2.136988 4.403134 2.330767 0.584815 1.382963 -0.436247 797.895874 0.034329 0.022437 0.054250 0.290588 0.179832 0.093389 0.103845 0.250299 0.289852 2.378092 6.197732 2.424181 0.787333 1.627013 -0.536173 323.316742 21.064531
0.000000 0.113865 0.058638 0.087672 0.240433 0.267875 0.189947 0.144770 0.207062 0.233031 3.186538 6.347979 3.391962 0.351000 0.634102 -0.510122 164.571350 0.070326 0.053849 0.085887 0.284303 0.213136 0.132663 0.125330 0.248945 0.280817 2.233368 4.540885 2.369089 0.599518 1.348873 -0.431183 744.675537 0.054757 0.033638 0.069338 0.295500 0.214491 0.126458 0.113517 0.254311 0.293555 3.105510 7.419904 3.309081 0.682441 1.434448 -0.521181 389.704041 22.514164
0.000000 0.086598 0.045593 0.082645 0.282905 0.248113 0.153776 0.148990 0.242136 0.270179 2.903289 5.603383 3.119636 0.541325 1.122129 -0.501166 351.934509 0.047507 0.041339 0.076389 0.425906 0.209387 0.103002 0.120002 0.356048 0.425583 2.210641 6.944262 2.662167 0.799263 2.324918 -0.469656 691.327698 0.049529 0.045706 0.079590 0.416953 0.213815 0.110347 0.124977 0.347736 0.409035 2.425158 5.699991 2.927031 0.787683 2.305389 -0.457721 746.882812 32.818695
0.000000 0.244594 0.100349 0.148903 0.289607 0.437090 0.384546 0.276183 0.277207 0.293691 3.417609 8.500765 4.190651 0.083886 0.085744 -0.492174 56.221741 0.244080 0.101721 0.146762 0.289559 0.432346 0.385533 0.277752 0.282886 0.301219 2.095154 7.351254 2.683202 0.085532 0.088012 -0.494317 11.526005 0.218115 0.089354 0.135536 0.309872 0.419304 0.354325 0.264651 0.297636 0.319665 2.074118 5.970928 2.829743 0.173786 0.307648 -0.511936 134.723434 1.478962
1.000000 0.267335 0.144736 0.201030 0.342497 0.428644 0.348366 0.295190 0.309131 0.327532 2.850313 7.415310 3.553236 0.127526 0.257686 -0.365320 121.718872 0.208792 0.129078 0.164692 0.273767 0.401736 0.365426 0.241156 0.256001 0.274177 2.251232 7.716168 2.765594 0.134669 0.259362 -0.411590 529.940186 0.145865 0.076446 0.120752 0.292019 0.303113 0.210974 0.201300 0.259416 0.285367 2.039975 4.322323 2.472553 0.333778 0.701672 -0.431134 228.724091 10.183461
0.000000 0.124432 0.051184 0.083008 0.176925 0.200775 0.158901 0.144493 0.159328 0.170380 3.530134 7.982124 3.459599 0.168171 0.175847 -0.415280 121.367630 0.137183 0.064507 0.100849 0.214374 0.218510 0.168891 0.165155 0.199507 0.212189 3.621267 7.112606 3.754773 0.219741 0.332103 -0.368736 529.313538 0.102718 0.044499 0.073967 0.179174 0.178747 0.137100 0.127865 0.164159 0.177601 3.519347 6.868570 3.481870 0.266141 0.343574 -0.415421 126.322922 61.237389
0.000000 0.197962 0.078071 0.124690 0.257389 0.379272 0.361522 0.216232 0.227529 0.243760 2.589078 8.366184 2.979358 0.132997 0.177522 -0.512614 45.861900 0.183214 0.097236 0.135914 0.293524 0.362460 0.298249 0.223111 0.267639 0.291406 2.034574 5.304946 2.555299 0.235856 0.495928 -0.457477 247.239334 0.164308 0.077413 0.116968 0.267719 0.349995 0.302092 0.197430 0.236884 0.257993 2.576692 6.430512 2.999716 0.239370 0.434165 -0.501710 216.537857 2.131947
0.000000 0.080156 0.055290 0.077909 0.265032 0.298205 0.206506 0.131111 0.215704 0.250749 2.771767 5.735743 3.013951 0.524372 1.086209 -0.577616 305.108948 0.102690 0.107240 0.126484 0.374784 0.270366 0.165859 0.160901 0.323444 0.380852 1.425612 3.699785 1.871313 0.559760 2.055893 -0.370593 861.532471 0.069729 0.065211 0.096795 0.355800 0.240688 0.132889 0.131986 0.302904 0.357115 2.021204 4.881142 2.418318 0.671315 1.890967 -0.422637 1255.021118 2.795085
0.000000 0.067620 0.047085 0.066432 0.232370 0.219224 0.145698 0.104606 0.190723 0.223110 2.245404 4.155483 2.315498 0.551487 1.056863 -0.535970 325.437134 0.043615 0.040726 0.061400 0.321802 0.200652 0.105625 0.096855 0.271644 0.324727 2.928689 6.257554 3.203618 0.757369 1.827847 -0.534541 443.601685 0.046193 0.042932 0.067307 0.348842 0.207826 0.107092 0.104299 0.293956 0.351455 2.051090 5.918889 2.323268 0.762063 1.980183 -0.510544 571.715698 4.238755
1.000000 0.073853 0.042307 0.080073 0.336480 0.300181 0.208741 0.156600 0.299385 0.340148 3.055775 6.756565 3.465400 0.639995 1.505751 -0.571438 395.127228 0.112081 0.061252 0.090791 0.271137 0.333101 0.240456 0.166176 0.241144 0.271133 2.488455 5.548090 2.858418 0.409151 0.830477 -0.570967 87.719391 0.151749 0.085839 0.116215 0.282570 0.392617 0.309098 0.197839 0.262488 0.292651 2.831288 7.264411 3.359088 0.301173 0.645660 -0.540767 517.658936 2.434008
0.000000 0.161223 0.077984 0.112552 0.207143 0.274964 0.219210 0.176506 0.186364 0.197935 3.955979 8.180315 4.198099 0.126738 0.144251 -0.426416 9.720725 0.089768 0.042906 0.073038 0.174934 0.217311 0.168315 0.124443 0.162949 0.177979 2.414600 4.654091 2.399988 0.315060 0.419915 -0.494564 743.441040 0.045051 0.032179 0.054319 0.220710 0.181690 0.108930 0.096047 0.197631 0.226236 2.335419 4.554010 2.308038 0.660964 1.153589 -0.535723 324.161469 2.475794
0.000000 0.035435 0.035924 0.053936 0.261552 0.174130 0.084506 0.081415 0.215392 0.260616 3.813596 7.508268 3.837174 0.768246 1.597146 -0.529692 634.229675 0.084926 0.056804 0.072255 0.210226 0.268034 0.162812 0.126622 0.175316 0.201559 2.258589 4.924922 2.479496 0.423925 0.753607 -0.579698 104.491440 0.054511 0.060297 0.076720 0.266344 0.200361 0.114778 0.108702 0.221571 0.261539 2.460708 4.710612 2.600075 0.661193 1.553583 -0.446222 626.647644 3.790745
0.000000 0.117820 0.073759 0.096308 0.197761 0.238937 0.179116 0.148220 0.174269 0.189804 3.623703 6.984372 3.769934 0.246587 0.404068 -0.426711 100.490128 0.054900 0.046525 0.073474 0.276992 0.191446 0.108505 0.107113 0.244617 0.288932 2.454577 5.143857 2.582025 0.665934 1.470230 -0.445661 331.708923 0.069326 0.050485 0.082516 0.270087 0.207232 0.122639 0.127813 0.242427 0.271306 2.413271 5.735768 2.695952 0.579431 1.258422 -0.427776 320.637665 44.864113
1.000000 0.125730 0.081641 0.124436 0.313871 0.365363 0.286096 0.185737 0.286112 0.319310 1.870242 5.050345 2.603242 0.419777 1.019889 -0.497592 534.871765 0.178399 0.090368 0.127811 0.272230 0.411991 0.332905 0.215551 0.241380 0.263157 3.100204 7.643693 3.564582 0.205611 0.384357 -0.529220 12.488441 0.218905 0.116382 0.155871 0.299524 0.489093 0.421604 0.258050 0.275756 0.298011 2.455750 6.666635 3.146278 0.151058 0.289961 -0.514947 384.473206 5.662613
0.000000 0.124855 0.072768 0.098737 0.265732 0.299542 0.227435 0.154673 0.207523 0.235048 2.676555 5.815199 2.947747 0.339977 0.704210 -0.507783 171.399139 0.103853 0.068388 0.094804 0.263628 0.281050 0.212737 0.139483 0.220052 0.252610 2.712382 5.765756 3.076922 0.434532 0.934007 -0.510913 298.253174 0.102500 0.069413 0.098234 0.293841 0.282104 0.206010 0.144293 0.239180 0.272354 2.986129 6.565281 3.380415 0.482402 1.130541 -0.493625 582.879517 2.801401
