# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 NDVI_S1 LAI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 NDVI_S2 LAI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 NDVI_S3 LAI_S3 rain_S3 slope
1.000000 0.088925 0.058293 0.086439 0.254522 0.264407 0.185145 0.133367 0.218518 0.252000 0.489752 1.024189 487.077362 0.065713 0.050654 0.078286 0.279536 0.219309 0.124977 0.112226 0.245069 0.284213 0.619328 1.376710 686.344849 0.079510 0.059076 0.091977 0.282198 0.242765 0.150555 0.130834 0.250100 0.282573 0.558662 1.272862 1115.243286 3.726780
1.000000 0.108863 0.064865 0.093900 0.268275 0.333147 0.244945 0.155792 0.233436 0.261855 0.397416 0.860488 486.995850 0.076844 0.054825 0.086181 0.305982 0.263073 0.165926 0.136030 0.264611 0.306987 0.591593 1.409641 686.379150 0.079745 0.053709 0.085355 0.304540 0.273578 0.165510 0.144181 0.281114 0.322438 0.598767 1.433627 1114.574707 4.602234
1.000000 0.089601 0.056474 0.081945 0.250522 0.301919 0.220214 0.134883 0.213994 0.238675 0.472917 0.948405 475.319000 0.063562 0.048906 0.084911 0.335462 0.234999 0.133357 0.130109 0.290223 0.336042 0.681248 1.703521 652.269043 0.058253 0.041994 0.077673 0.301150 0.246705 0.141923 0.123012 0.273336 0.309659 0.675511 1.526178 1087.015869 2.790755
1.000000 0.098852 0.064135 0.087257 0.256829 0.311770 0.239103 0.141503 0.213234 0.240652 0.444153 0.925808 464.932159 0.067142 0.049974 0.075034 0.284942 0.241493 0.150614 0.121312 0.244036 0.282015 0.618601 1.390926 620.083130 0.060886 0.043527 0.080624 0.314276 0.262129 0.161089 0.134202 0.271485 0.309060 0.675414 1.575768 1053.983032 2.946278
1.000000 0.120336 0.056876 0.081054 0.212514 0.282680 0.237236 0.154892 0.196721 0.214505 0.279514 0.438159 296.895386 0.122456 0.084338 0.093400 0.169759 0.241985 0.199604 0.149000 0.166778 0.179536 0.117773 0.110041 104.202591 0.098390 0.059519 0.088152 0.245696 0.262929 0.199589 0.150342 0.232092 0.253090 0.417315 0.826071 391.679230 3.333333
1.000000 0.091284 0.055502 0.086988 0.294795 0.289660 0.190966 0.139699 0.249892 0.284903 0.527122 1.172640 483.319153 0.047665 0.036969 0.066740 0.334056 0.215655 0.114182 0.108034 0.279571 0.328975 0.750264 1.811145 685.070618 0.054314 0.040372 0.079970 0.345955 0.249796 0.140279 0.136213 0.307373 0.352001 0.728613 1.808804 1118.004517 14.252192
1.000000 0.113382 0.061220 0.093832 0.265776 0.301679 0.232170 0.158821 0.235467 0.264266 0.397249 0.782257 501.983765 0.088105 0.054056 0.086087 0.278747 0.253829 0.180797 0.140569 0.246252 0.280339 0.525258 1.138511 656.015869 0.109921 0.070191 0.103698 0.305092 0.284841 0.205826 0.165789 0.271618 0.303254 0.471967 1.127416 1184.312256 7.927624
1.000000 0.123204 0.063535 0.093402 0.264431 0.325219 0.260159 0.156543 0.227834 0.253112 0.355250 0.705419 487.209534 0.085270 0.053580 0.083552 0.290146 0.257983 0.183037 0.132243 0.252579 0.293266 0.546349 1.235093 680.618164 0.080864 0.054476 0.092429 0.355999 0.266394 0.168653 0.142493 0.310224 0.355213 0.636020 1.637646 1128.151978 3.584302
1.000000 0.161106 0.081210 0.115572 0.262980 0.374054 0.328256 0.184667 0.230224 0.252543 0.238483 0.460784 488.462341 0.083305 0.052431 0.084006 0.292412 0.258259 0.175765 0.130321 0.260325 0.302924 0.547638 1.202984 682.131226 0.118811 0.076450 0.113224 0.332887 0.304842 0.212025 0.168581 0.294878 0.329142 0.459895 1.151342 1130.574219 8.357500
1.000000 0.119199 0.063115 0.100464 0.294910 0.351896 0.279892 0.168466 0.261330 0.285749 0.424311 0.916206 488.253876 0.063159 0.046267 0.083871 0.346216 0.261983 0.168764 0.140732 0.304087 0.341371 0.688107 1.763518 681.365295 0.074605 0.054231 0.089398 0.322908 0.281719 0.179634 0.156310 0.291686 0.324892 0.624643 1.529748 1129.976440 5.921946
1.000000 0.127160 0.042431 0.068021 0.197114 0.335871 0.297242 0.154911 0.181143 0.197067 0.213482 0.260797 337.155029 0.112211 0.062823 0.079676 0.182981 0.260207 0.208584 0.139882 0.165622 0.181982 0.235608 0.359015 126.440750 0.128853 0.081578 0.101926 0.236735 0.289621 0.233469 0.165514 0.223544 0.244853 0.292377 0.573734 386.164307 2.464782
1.000000 0.150750 0.083944 0.117146 0.193835 0.213718 0.177083 0.172770 0.184728 0.195907 0.132251 0.159455 176.132874 0.113777 0.077617 0.101601 0.179279 0.169072 0.135881 0.135601 0.168562 0.181589 0.220143 0.337621 591.802612 0.112077 0.056261 0.104601 0.271502 0.218297 0.143307 0.171524 0.246509 0.269660 0.415576 0.828647 245.938293 13.076584
0.000000 0.244925 0.133239 0.176727 0.321270 0.468568 0.442542 0.282574 0.300526 0.322151 0.135190 0.266942 91.969307 0.278289 0.148436 0.198339 0.364792 0.529925 0.482357 0.323905 0.345131 0.366396 0.135047 0.289771 9.033492 0.252806 0.143443 0.196228 0.377413 0.486774 0.431461 0.309161 0.358159 0.383721 0.197407 0.483652 677.474365 1.300550
0.000000 0.030099 0.031695 0.055101 0.349994 0.170031 0.074339 0.089826 0.269310 0.338325 0.845191 2.115234 637.646118 0.040552 0.035128 0.051773 0.288063 0.183957 0.088996 0.088690 0.214235 0.268910 0.749725 1.657358 203.977493 0.050776 0.051148 0.083532 0.381089 0.215937 0.104551 0.125173 0.309641 0.374648 0.759455 2.164311 430.825500 5.495848
0.000000 0.051934 0.045671 0.078229 0.359005 0.240450 0.133006 0.131685 0.318118 0.371242 0.747228 2.009478 637.910400 0.058778 0.043162 0.063608 0.270461 0.229103 0.122626 0.109041 0.223537 0.265675 0.645529 1.364998 126.108582 0.097641 0.069934 0.088949 0.256575 0.339896 0.221230 0.148672 0.225512 0.258073 0.448720 0.965469 417.427612 8.599310
1.000000 0.133255 0.065956 0.099668 0.223768 0.233084 0.171359 0.168420 0.207355 0.226595 0.251771 0.412589 200.791290 0.105228 0.072098 0.101058 0.242118 0.169619 0.121105 0.142885 0.206981 0.226422 0.395020 0.828542 852.550781 0.079219 0.056568 0.084046 0.258597 0.174804 0.110971 0.129997 0.232061 0.259018 0.520300 1.087635 476.411865 25.034698
0.000000 0.144650 0.083957 0.109790 0.189556 0.288229 0.231160 0.165861 0.173679 0.185904 0.134171 0.169527 3.473548 0.091609 0.066344 0.101224 0.291859 0.239477 0.156567 0.148712 0.270224 0.304594 0.522194 1.231215 694.346863 0.096381 0.054325 0.077239 0.200627 0.236402 0.154551 0.130074 0.175221 0.198469 0.345295 0.547517 323.453827 29.567604
1.000000 0.156680 0.079219 0.114695 0.274862 0.349824 0.248676 0.194767 0.233510 0.256184 0.278043 0.560735 206.016205 0.100839 0.078168 0.108184 0.316483 0.284201 0.185095 0.158779 0.273589 0.308858 0.517139 1.344629 875.163208 0.064304 0.041482 0.067762 0.289582 0.205807 0.118149 0.120876 0.232292 0.273531 0.637240 1.394357 326.971588 5.351566
1.000000 0.078194 0.044483 0.075482 0.304499 0.243250 0.139996 0.140724 0.284991 0.317242 0.591086 1.303647 604.601929 0.105395 0.053062 0.080443 0.264554 0.276530 0.183550 0.155217 0.244771 0.268035 0.435825 0.871343 186.374268 0.122209 0.072042 0.093070 0.241601 0.275458 0.180088 0.164047 0.227917 0.247106 0.323222 0.612195 666.996216 22.746193
0.000000 0.414871 0.203361 0.303915 0.504276 0.652132 0.558010 0.475166 0.485304 0.505157 0.094274 0.185752 22.198309 0.399422 0.203345 0.295893 0.479286 0.641532 0.535854 0.459957 0.475093 0.496445 0.081750 0.148237 81.351166 0.381327 0.185663 0.283876 0.470536 0.569547 0.442570 0.442365 0.472874 0.497945 0.107610 0.251492 242.433502 3.265290
1.000000 0.142457 0.075314 0.106452 0.243147 0.313570 0.209013 0.179347 0.209273 0.230053 0.262049 0.477339 221.583191 0.074720 0.058899 0.088605 0.322248 0.239324 0.137551 0.136591 0.273843 0.319333 0.622491 1.560757 713.174316 0.085113 0.045852 0.074946 0.271166 0.234944 0.136561 0.143744 0.227695 0.262155 0.524235 1.060498 545.697021 4.544936
1.000000 0.085783 0.050212 0.069706 0.185234 0.260378 0.194589 0.114353 0.159882 0.179415 0.380576 0.584981 250.453827 0.066433 0.067056 0.079878 0.275080 0.211263 0.133031 0.110273 0.237901 0.284478 0.609809 1.508508 422.021393 0.060466 0.054639 0.081050 0.341547 0.218071 0.125807 0.124178 0.297278 0.349674 0.702946 1.871521 529.787598 12.147817
0.000000 0.043578 0.029717 0.047560 0.214942 0.154528 0.091533 0.080873 0.177078 0.212488 0.668570 1.120262 397.615417 0.038782 0.028899 0.051824 0.288546 0.153030 0.079927 0.086522 0.230857 0.278461 0.763199 1.612895 1310.048340 0.038844 0.034089 0.050590 0.233144 0.137441 0.073465 0.081228 0.193194 0.225525 0.714972 1.321786 590.002747 8.814087
1.000000 0.111749 0.053926 0.079977 0.235657 0.274825 0.209026 0.149993 0.206524 0.232505 0.344993 0.610401 234.246277 0.059918 0.053934 0.084309 0.407570 0.204520 0.117258 0.126024 0.329929 0.389008 0.743912 2.169156 577.662842 0.057672 0.040666 0.075084 0.317236 0.195706 0.116575 0.122891 0.276571 0.317585 0.690139 1.609093 739.546387 25.993929
0.000000 0.103735 0.056242 0.080489 0.208070 0.300166 0.216432 0.133202 0.172910 0.196440 0.346495 0.558414 238.016495 0.071564 0.067106 0.091520 0.304193 0.199779 0.120571 0.120371 0.257607 0.303199 0.623660 1.600325 1131.077026 0.060918 0.046144 0.079578 0.297998 0.225647 0.128542 0.129353 0.255863 0.290873 0.661007 1.504550 734.054749 42.826660
0.000000 0.119805 0.062412 0.088764 0.132496 0.140497 0.121786 0.134251 0.134987 0.138017 0.050919 -0.035028 92.377075 0.118136 0.063389 0.087952 0.127612 0.139253 0.120216 0.132221 0.131269 0.135340 0.039417 -0.054476 24.421549 0.118530 0.062908 0.088119 0.132540 0.141491 0.123134 0.133506 0.136404 0.141533 0.055804 -0.025633 129.457397 3.015028
0.000000 0.245132 0.087811 0.146191 0.311636 0.406013 0.350748 0.284687 0.302724 0.318997 0.127077 0.188826 121.429573 0.228430 0.084461 0.141774 0.307744 0.391318 0.339487 0.272249 0.298738 0.315490 0.153994 0.246626 41.192474 0.250104 0.098026 0.156475 0.322433 0.409465 0.357811 0.288672 0.318317 0.335977 0.140309 0.237511 360.398071 11.959314
0.000000 0.249719 0.159037 0.203433 0.270783 0.297896 0.280168 0.275044 0.272019 0.279295 0.040327 0.002399 34.301514 0.237493 0.152888 0.193245 0.252569 0.284795 0.266466 0.259839 0.258590 0.264681 0.029286 -0.033760 89.740265 0.234973 0.151213 0.190526 0.254082 0.282229 0.265865 0.257354 0.254480 0.258982 0.038556 -0.005782 52.616501 11.092139
0.000000 0.030094 0.027953 0.040821 0.244493 0.128588 0.061895 0.063485 0.183170 0.230247 0.776292 1.478541 355.007019 0.032561 0.035148 0.047379 0.288142 0.160333 0.076675 0.074834 0.235107 0.300722 0.805225 1.796276 1119.219238 0.026900 0.031859 0.044689 0.288893 0.145139 0.066109 0.069378 0.220434 0.276848 0.822551 1.820798 861.291016 17.479485
1.000000 0.078771 0.055984 0.094621 0.320107 0.217537 0.132454 0.147760 0.272866 0.312196 0.598965 1.442409 271.395386 0.092116 0.088844 0.102648 0.157333 0.117242 0.084316 0.124152 0.155381 0.168565 0.258212 0.440117 146.955841 0.057354 0.051556 0.082146 0.333546 0.174862 0.098236 0.120735 0.271401 0.333028 0.710601 1.815255 838.811707 5.507735
1.000000 0.120237 0.044986 0.069730 0.200087 0.327276 0.285450 0.150676 0.181900 0.196625 0.246344 0.333493 315.188965 0.144788 0.073432 0.092659 0.227467 0.374145 0.315727 0.172775 0.202953 0.220438 0.236891 0.398535 138.931595 0.124113 0.077590 0.100054 0.229583 0.286305 0.232949 0.162990 0.212022 0.229590 0.276241 0.544752 409.983032 4.602234
0.000000 0.085219 0.044177 0.069703 0.256266 0.241485 0.154399 0.127234 0.205325 0.234394 0.500891 0.959222 78.190964 0.064689 0.048775 0.072375 0.304227 0.193885 0.110270 0.128297 0.260942 0.300076 0.640423 1.514719 1007.708130 0.047814 0.033359 0.054978 0.275589 0.170552 0.087335 0.107582 0.227728 0.264523 0.702223 1.439107 514.191406 2.795085
0.000000 0.041303 0.035746 0.056437 0.248302 0.142581 0.070189 0.083368 0.189143 0.230620 0.714625 1.404318 149.166229 0.035065 0.037472 0.058618 0.317976 0.159217 0.073215 0.085785 0.254230 0.317481 0.802036 1.932611 797.703735 0.027845 0.028941 0.047178 0.274298 0.144337 0.065076 0.067554 0.202753 0.252552 0.810387 1.695497 588.876221 9.662106
0.000000 0.230501 0.096026 0.149029 0.306614 0.429991 0.364041 0.274809 0.288942 0.306053 0.144076 0.246306 95.446564 0.215988 0.123063 0.163707 0.316241 0.386067 0.317566 0.262906 0.298908 0.317769 0.182745 0.390460 147.452789 0.196553 0.091370 0.139236 0.302242 0.394472 0.324986 0.243197 0.281951 0.302480 0.217072 0.434310 272.977142 2.083333
0.000000 0.238425 0.125116 0.174643 0.311324 0.455647 0.347581 0.263806 0.271417 0.292679 0.133135 0.249127 74.095383 0.268901 0.173922 0.214716 0.326968 0.451033 0.340796 0.298382 0.311792 0.332127 0.094979 0.195771 110.627609 0.162565 0.095158 0.137596 0.296235 0.376724 0.260971 0.203818 0.256067 0.280593 0.287146 0.647372 371.570618 7.168604
0.000000 0.051195 0.053291 0.075284 0.325248 0.197494 0.100412 0.106775 0.268355 0.327831 0.731461 1.888513 703.549133 0.044015 0.038439 0.055798 0.225626 0.201521 0.102266 0.093329 0.182861 0.214871 0.676157 1.249496 46.124722 0.090235 0.073050 0.097806 0.302064 0.297565 0.177590 0.158872 0.252365 0.288551 0.532242 1.323004 414.579346 9.195149
0.000000 0.093347 0.055895 0.077059 0.188327 0.233873 0.185976 0.118395 0.164428 0.183506 0.333930 0.532333 187.146561 0.053996 0.038880 0.069632 0.256876 0.188873 0.111058 0.105668 0.227667 0.264799 0.650201 1.300480 761.844727 0.067588 0.042590 0.073113 0.265960 0.214984 0.115099 0.133104 0.231367 0.264148 0.596128 1.215884 594.868774 2.896472
0.000000 0.081924 0.049700 0.074830 0.231476 0.253541 0.172674 0.130208 0.202639 0.227730 0.477212 0.885602 252.502670 0.041456 0.042469 0.064028 0.307303 0.175276 0.085423 0.095290 0.256525 0.306361 0.764245 1.838680 476.767334 0.038579 0.038907 0.061361 0.289379 0.195545 0.096289 0.097777 0.242752 0.287464 0.766681 1.707924 671.729858 1.815578
0.000000 0.201834 0.070567 0.110506 0.249016 0.401735 0.344671 0.232621 0.238803 0.252504 0.104843 0.104794 53.526447 0.214393 0.085973 0.123061 0.256318 0.411004 0.357380 0.246254 0.252127 0.266151 0.089069 0.081802 11.299422 0.113081 0.083513 0.118910 0.371345 0.281770 0.185715 0.181899 0.337304 0.385124 0.533327 1.506875 168.039093 3.566926
0.000000 0.164997 0.084212 0.118603 0.215861 0.308549 0.301367 0.184870 0.196187 0.209154 0.129731 0.160181 153.107513 0.131334 0.073290 0.111685 0.272763 0.276415 0.230321 0.167035 0.254963 0.281213 0.354524 0.745132 346.160522 0.115587 0.062327 0.098910 0.249041 0.287526 0.221704 0.155744 0.226830 0.250127 0.382229 0.733219 241.995422 10.841354
1.000000 0.202440 0.109540 0.150939 0.277731 0.306854 0.264423 0.217769 0.241368 0.259592 0.154104 0.283718 156.056122 0.109637 0.071180 0.096790 0.210897 0.188874 0.156013 0.137392 0.187286 0.206231 0.314940 0.559003 659.955017 0.106686 0.059537 0.092680 0.250216 0.213819 0.148907 0.147977 0.212775 0.240031 0.400553 0.778385 457.605591 5.771572
0.000000 0.143537 0.077741 0.106554 0.216390 0.346102 0.261085 0.166605 0.185122 0.203372 0.202647 0.323204 81.763321 0.158729 0.104994 0.131184 0.244318 0.385608 0.298191 0.189848 0.217874 0.239091 0.213340 0.432412 89.776825 0.091455 0.061542 0.090378 0.254235 0.285312 0.191884 0.134955 0.219517 0.244667 0.472328 0.997542 462.234314 8.758373
0.000000 0.084713 0.058227 0.074422 0.144862 0.222518 0.198317 0.108277 0.131292 0.144326 0.258883 0.323544 160.489273 0.039995 0.038806 0.064786 0.305928 0.168832 0.088265 0.094867 0.264431 0.317376 0.767667 1.793009 852.504883 0.041729 0.037319 0.057176 0.238908 0.164473 0.081697 0.093616 0.208561 0.244586 0.702671 1.352828 597.561401 6.534945
0.000000 0.065768 0.068873 0.084962 0.332108 0.200804 0.112155 0.112476 0.271345 0.334613 0.673709 1.885862 850.033386 0.027823 0.029769 0.045323 0.229735 0.149163 0.064386 0.066458 0.176855 0.216175 0.784851 1.432169 39.005451 0.071234 0.061572 0.075212 0.217947 0.248773 0.141635 0.118042 0.180276 0.207615 0.497921 0.982634 382.780609 21.679546
1.000000 0.124742 0.068162 0.100912 0.290301 0.309373 0.219311 0.177467 0.258148 0.290748 0.401106 0.859558 221.234253 0.150854 0.081886 0.112984 0.270124 0.321562 0.230702 0.194090 0.239046 0.265347 0.291937 0.588459 81.494263 0.115897 0.074627 0.110708 0.299429 0.270357 0.188768 0.170563 0.276284 0.312482 0.437730 1.021252 1029.612549 4.622620
0.000000 0.061253 0.028576 0.053112 0.218718 0.189981 0.130350 0.104738 0.178198 0.201533 0.556603 0.896621 229.532715 0.059046 0.046208 0.074641 0.302073 0.196809 0.121218 0.116973 0.257503 0.301465 0.668187 1.546483 1091.602661 0.048697 0.033088 0.055470 0.245193 0.175501 0.110559 0.096453 0.203201 0.232235 0.656686 1.246349 565.542236 50.295849
0.000000 0.084664 0.056461 0.075073 0.120134 0.179681 0.156280 0.102465 0.117453 0.126769 0.156615 0.133956 180.475525 0.078899 0.059603 0.086693 0.238417 0.144909 0.085104 0.106409 0.228403 0.269913 0.502392 1.033331 781.591064 0.078233 0.051562 0.069501 0.154468 0.140558 0.091996 0.103542 0.145763 0.163331 0.262032 0.324084 463.925842 37.660595
0.000000 0.086598 0.045593 0.082645 0.282905 0.248113 0.153776 0.148990 0.242136 0.270179 0.541325 1.122129 351.934509 0.047507 0.041339 0.076389 0.425906 0.209387 0.103002 0.120002 0.356048 0.425583 0.799263 2.324918 691.327698 0.049529 0.045706 0.079590 0.416953 0.213815 0.110347 0.124977 0.347736 0.409035 0.787683 2.305389 746.882812 32.818695
0.000000 0.219706 0.081985 0.131317 0.300574 0.430532 0.359609 0.247119 0.264233 0.282297 0.154381 0.242487 89.168518 0.225197 0.108819 0.148107 0.305186 0.426077 0.353847 0.252383 0.277780 0.296863 0.151503 0.275714 80.960754 0.149127 0.075405 0.115617 0.305166 0.346116 0.254581 0.194493 0.275649 0.307284 0.344778 0.747484 384.518311 4.427382
0.000000 0.040249 0.040261 0.063840 0.335055 0.202309 0.095252 0.099614 0.278584 0.342572 0.781156 1.950488 616.723267 0.046589 0.032137 0.056716 0.225082 0.213299 0.115147 0.099529 0.186953 0.218360 0.647637 1.146037 55.103569 0.102046 0.073721 0.093020 0.233381 0.302173 0.220603 0.145000 0.194117 0.221517 0.381792 0.775316 500.073853 9.977710
0.000000 0.187909 0.049315 0.087097 0.267140 0.390896 0.330673 0.218848 0.236446 0.256071 0.174119 0.236571 99.933456 0.210649 0.076123 0.109675 0.283378 0.427671 0.375464 0.244900 0.258236 0.279323 0.147389 0.216007 92.934082 0.107232 0.053086 0.082230 0.290669 0.303546 0.210341 0.152237 0.252425 0.286905 0.450212 0.915852 423.019409 2.564609
0.000000 0.080156 0.055290 0.077909 0.265032 0.298205 0.206506 0.131111 0.215704 0.250749 0.524372 1.086209 305.108948 0.102690 0.107240 0.126484 0.374784 0.270366 0.165859 0.160901 0.323444 0.380852 0.559760 2.055893 861.532471 0.069729 0.065211 0.096795 0.355800 0.240688 0.132889 0.131986 0.302904 0.357115 0.671315 1.890967 1255.021118 2.795085
0.000000 0.184725 0.057491 0.105231 0.291470 0.427517 0.340036 0.226508 0.262748 0.285239 0.225856 0.375477 88.615738 0.210376 0.121475 0.156450 0.317933 0.434392 0.351762 0.259022 0.308071 0.337793 0.199641 0.453691 41.145607 0.141446 0.061196 0.096715 0.261241 0.333986 0.249637 0.185785 0.247078 0.275251 0.300637 0.551245 333.978455 1.005922
0.000000 0.162895 0.103929 0.137771 0.283966 0.321727 0.242725 0.188468 0.230157 0.253882 0.269986 0.584751 116.726837 0.100910 0.088064 0.131558 0.413739 0.286276 0.170763 0.181571 0.365686 0.412813 0.602117 1.936893 263.635803 0.082750 0.073204 0.111584 0.382398 0.256478 0.152446 0.154230 0.334058 0.380620 0.644054 1.921151 310.714508 119.100243
0.000000 0.136107 0.053302 0.080095 0.212359 0.330989 0.245692 0.166980 0.186023 0.204453 0.216635 0.302937 103.911148 0.165389 0.092164 0.113496 0.240110 0.368681 0.287543 0.200080 0.218195 0.239420 0.170369 0.286975 51.847633 0.092998 0.062056 0.087250 0.266563 0.244008 0.159301 0.139499 0.237240 0.267340 0.473334 1.007125 303.753326 33.434170
0.000000 0.211906 0.108896 0.155514 0.287421 0.374774 0.300929 0.242244 0.260410 0.277145 0.154550 0.281277 102.100914 0.172875 0.105450 0.147572 0.289289 0.337740 0.267076 0.211557 0.267243 0.289035 0.252055 0.571968 382.796570 0.163134 0.092927 0.140885 0.306094 0.338251 0.255336 0.209583 0.278336 0.301178 0.308719 0.706332 295.216522 35.918442
0.000000 0.018864 0.017051 0.035341 0.312745 0.114365 0.046855 0.067924 0.236925 0.301884 0.888377 1.929716 602.466858 0.043230 0.050134 0.060098 0.264517 0.119994 0.061111 0.083792 0.209840 0.257303 0.719960 1.623753 340.161865 0.034237 0.036773 0.053382 0.302238 0.127423 0.063684 0.084955 0.232520 0.285272 0.796473 1.849759 1077.765869 13.736308
1.000000 0.145290 0.075954 0.107036 0.198426 0.240849 0.179319 0.167077 0.178083 0.191177 0.157229 0.207239 130.203583 0.067581 0.053880 0.061904 0.109302 0.147557 0.116561 0.085553 0.098590 0.109172 0.226952 0.216879 885.095276 0.058477 0.040136 0.058088 0.148625 0.149160 0.102659 0.090599 0.123903 0.140502 0.412632 0.543020 427.709747 3.679563
1.000000 0.187841 0.090704 0.136279 0.264345 0.312132 0.237214 0.214520 0.237848 0.253460 0.166687 0.271787 125.940353 0.160432 0.087375 0.123838 0.234406 0.268094 0.214244 0.189973 0.222629 0.236502 0.186586 0.313441 528.245361 0.170125 0.077339 0.127019 0.289321 0.295426 0.214143 0.213109 0.264363 0.284900 0.245121 0.467156 131.434998 32.813412
1.000000 0.130067 0.066515 0.097313 0.237857 0.331159 0.246200 0.163262 0.197874 0.220018 0.294474 0.527730 254.338989 0.077148 0.058074 0.087639 0.278516 0.222957 0.140476 0.130987 0.231608 0.261429 0.567531 1.293156 1137.152100 0.081480 0.049200 0.078025 0.262346 0.282025 0.194190 0.129684 0.215546 0.245835 0.519661 1.050430 530.796936 3.191205
0.000000 0.133093 0.060148 0.093410 0.234200 0.299691 0.240925 0.162080 0.204240 0.223079 0.275848 0.460770 176.782333 0.089191 0.047384 0.078664 0.268169 0.240296 0.172107 0.128289 0.237237 0.271635 0.491998 0.965922 640.128601 0.083410 0.047466 0.077498 0.279653 0.238893 0.158217 0.126363 0.238988 0.272562 0.526869 1.070003 419.574829 4.249183
1.000000 0.057183 0.049491 0.075021 0.267242 0.200536 0.111850 0.110451 0.235294 0.268000 0.637027 1.424457 574.781189 0.081513 0.043382 0.064715 0.188476 0.237992 0.163333 0.115136 0.165110 0.184685 0.396129 0.597901 67.861679 0.080267 0.055792 0.078150 0.241942 0.241386 0.159265 0.124439 0.213576 0.242353 0.501863 0.998148 774.689087 6.683968
1.000000 0.104136 0.054989 0.079181 0.163331 0.174758 0.142270 0.130125 0.152587 0.164302 0.221308 0.295706 29.011581 0.076516 0.051257 0.070324 0.150199 0.118401 0.092947 0.104542 0.137415 0.150132 0.288978 0.348894 831.504333 0.064054 0.033702 0.058550 0.152994 0.120481 0.094117 0.095541 0.135338 0.149872 0.409239 0.507950 335.764954 1.946179
0.000000 0.207092 0.110418 0.145681 0.270287 0.465136 0.382786 0.229103 0.242140 0.263568 0.138671 0.242243 63.765415 0.244224 0.152312 0.182094 0.302056 0.465928 0.388112 0.276663 0.283118 0.300363 0.106164 0.218849 40.819206 0.152287 0.095288 0.135499 0.325268 0.374828 0.268773 0.208891 0.297107 0.326821 0.362259 0.889693 571.140503 1.873590
0.000000 0.161223 0.077984 0.112552 0.207143 0.274964 0.219210 0.176506 0.186364 0.197935 0.126738 0.144251 9.720725 0.089768 0.042906 0.073038 0.174934 0.217311 0.168315 0.124443 0.162949 0.177979 0.315060 0.419915 743.441040 0.045051 0.032179 0.054319 0.220710 0.181690 0.108930 0.096047 0.197631 0.226236 0.660964 1.153589 324.161469 2.475794
0.000000 0.057521 0.050517 0.084791 0.321459 0.225989 0.129642 0.119202 0.283780 0.331082 0.696225 1.737159 643.914246 0.049380 0.052678 0.073328 0.325918 0.207926 0.101288 0.106219 0.260691 0.311114 0.732008 1.932508 191.579620 0.084475 0.065107 0.091300 0.281705 0.273932 0.159740 0.138512 0.234682 0.267030 0.538444 1.227668 528.622803 19.059858
0.000000 0.228109 0.133660 0.180994 0.297818 0.439804 0.401728 0.253454 0.265959 0.287151 0.132549 0.260904 114.880432 0.265142 0.160738 0.213986 0.338073 0.482538 0.438148 0.294096 0.307880 0.330149 0.120904 0.264766 241.454636 0.234951 0.135245 0.186131 0.321387 0.468391 0.420672 0.265283 0.286895 0.311303 0.149158 0.328466 57.250523 2.567616
0.000000 0.207217 0.096336 0.140631 0.271684 0.379064 0.291010 0.239279 0.246576 0.265662 0.137032 0.207814 42.025284 0.205401 0.111557 0.152692 0.276609 0.349115 0.249182 0.240839 0.259698 0.277833 0.148118 0.267084 50.997894 0.139362 0.082339 0.117031 0.259214 0.304121 0.201662 0.183851 0.233145 0.255017 0.302790 0.615161 366.388306 0.416667
1.000000 0.105695 0.060573 0.084766 0.198415 0.256421 0.208971 0.132378 0.167958 0.186388 0.290178 0.460423 147.176178 0.057819 0.045499 0.077300 0.332448 0.214048 0.132450 0.120172 0.292873 0.342852 0.689896 1.704550 723.933105 0.045855 0.037200 0.068507 0.337108 0.212912 0.112643 0.115980 0.283019 0.334041 0.760530 1.858104 442.713776 2.723139
0.000000 0.208133 0.109687 0.157401 0.255922 0.368639 0.342480 0.230252 0.239547 0.252188 0.102982 0.138972 86.435074 0.165882 0.095366 0.140569 0.292793 0.325855 0.273020 0.209357 0.272261 0.293094 0.273655 0.601312 171.094070 0.160006 0.095431 0.131261 0.251099 0.321425 0.263945 0.198325 0.236794 0.254767 0.219362 0.426158 130.687576 7.120003
1.000000 0.185164 0.099491 0.136901 0.266720 0.375422 0.286842 0.229860 0.246787 0.265490 0.180426 0.334003 126.013199 0.095322 0.078552 0.089159 0.173783 0.236091 0.207735 0.119117 0.148626 0.165334 0.281842 0.464136 441.366089 0.156535 0.081075 0.118939 0.265846 0.317707 0.220152 0.196004 0.231865 0.251679 0.251994 0.485902 328.696594 2.680824
0.000000 0.074179 0.040434 0.057768 0.134654 0.193343 0.143719 0.099009 0.118907 0.132615 0.279686 0.305915 118.489838 0.090287 0.061667 0.076752 0.152585 0.208453 0.154213 0.114338 0.135540 0.149260 0.259643 0.340129 61.010197 0.101693 0.103367 0.112931 0.209675 0.206612 0.150703 0.141027 0.199251 0.222060 0.343276 0.814088 454.245178 4.166667
